idx,tactile_timestamp,arm_joint_pos,hand_curr_joint_pos,hand_target_joint_pos
88,1708577562.018029,"[ 1.47408519e-04 -1.70137555e-03 -5.15836401e-04 -9.77336332e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
89,1708577562.1326036,"[ 1.47956816e-04 -1.70552973e-03 -5.15836401e-04 -9.78196530e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
90,1708577562.302396,"[ 1.47956816e-04 -1.70760681e-03 -5.15836401e-04 -9.78196530e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
91,1708577562.4307158,"[ 1.47408519e-04 -1.71020317e-03 -5.15220818e-04 -9.79056728e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
92,1708577562.559744,"[ 1.47956816e-04 -1.71435734e-03 -5.15220818e-04 -9.79916926e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
93,1708577562.7052712,"[ 1.47956816e-04 -1.71695370e-03 -5.14605236e-04 -9.79916926e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -4.60194238e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
94,1708577562.8024209,"[ 1.47956816e-04 -1.71851151e-03 -5.14605236e-04 -9.79916926e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.58153415e+00 -4.60194238e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
95,1708577562.902276,"[ 1.47956816e-04 -1.72058860e-03 -5.14605236e-04 -9.80777124e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
96,1708577563.0156453,"[ 1.47956816e-04 -1.72474277e-03 -5.15220818e-04 -9.81637322e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80549538e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
97,1708577563.1465676,"[ 1.47956816e-04 -1.72785840e-03 -5.14605236e-04 -9.81637322e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  3.06796152e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
98,1708577563.2872918,"[ 1.47956816e-04 -1.73149330e-03 -5.14605236e-04 -9.82497520e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  2.76116543e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
99,1708577563.4016812,"[ 1.48505112e-04 -1.73720529e-03 -5.14605236e-04 -9.84217916e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  2.76116543e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
100,1708577563.6330814,"[ 1.48505112e-04 -1.74187873e-03 -5.13989653e-04 -9.84217916e-04
 -1.57001439e+00 -2.48666845e-03]","[ 1.80549538e+00  2.76116543e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
101,1708577563.7300103,"[ 1.48505112e-04 -1.74447509e-03 -5.13989653e-04 -9.85078113e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  2.76116543e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
102,1708577563.8299782,"[ 1.48505112e-04 -1.74810999e-03 -5.13989653e-04 -9.85938311e-04
 -1.57001439e+00 -2.48666845e-03]","[ 1.80549538e+00  2.76116543e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
103,1708577563.9546185,"[ 1.48505112e-04 -1.75070635e-03 -5.13989653e-04 -9.85938311e-04
 -1.57001439e+00 -2.48666845e-03]","[ 1.80549538e+00  2.60776728e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
104,1708577564.0730355,"[ 1.48505112e-04 -1.75382198e-03 -5.13374071e-04 -9.86798509e-04
 -1.57001439e+00 -2.48666845e-03]","[ 1.80549538e+00  2.60776728e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
105,1708577564.2019506,"[ 1.48505112e-04 -1.75797615e-03 -5.13374071e-04 -9.87658707e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.45436933e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
106,1708577564.3340514,"[ 1.48505112e-04 -1.76057251e-03 -5.13374071e-04 -9.88518905e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.45436933e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  7.66990380e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
107,1708577564.4582613,"[ 1.48505112e-04 -1.76316886e-03 -5.13374071e-04 -9.89379103e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.45436933e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
108,1708577564.551522,"[ 1.48505112e-04 -1.76576522e-03 -5.13374071e-04 -9.89379103e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.45436933e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
109,1708577564.6748154,"[ 1.48505112e-04 -1.76888085e-03 -5.13374071e-04 -9.90239301e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.45436933e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
110,1708577564.792529,"[ 1.49053409e-04 -1.77251575e-03 -5.12758489e-04 -9.91959697e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.45436933e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
111,1708577564.9443784,"[ 1.49053409e-04 -1.77563138e-03 -5.13374071e-04 -9.92819895e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.30097119e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
112,1708577565.0866256,"[ 1.49053409e-04 -1.77926628e-03 -5.12758489e-04 -9.92819895e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.30097119e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
113,1708577565.1921782,"[ 1.49053409e-04 -1.78290118e-03 -5.12758489e-04 -9.93680093e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.30097119e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
114,1708577565.3168628,"[ 1.49601706e-04 -1.78705535e-03 -5.12758489e-04 -9.95400489e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.30097119e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
115,1708577565.4600427,"[ 1.49053409e-04 -1.79120953e-03 -5.12142906e-04 -9.96260687e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80549538e+00  2.30097119e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
116,1708577565.5856497,"[ 1.49053409e-04 -1.79380588e-03 -5.12142906e-04 -9.97120885e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80702937e+00  2.60776728e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
117,1708577565.7054482,"[ 1.49601706e-04 -1.79640224e-03 -5.12142906e-04 -9.97981083e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80702937e+00  2.76116543e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
118,1708577565.8214011,"[ 1.49601706e-04 -1.79951787e-03 -5.12142906e-04 -9.98841281e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80702937e+00  2.60776728e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
119,1708577565.9334724,"[ 1.49601706e-04 -1.80159496e-03 -5.12142906e-04 -9.99701479e-04
 -1.57001364e+00 -2.48665337e-03]","[ 1.80702937e+00  2.76116543e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
120,1708577566.0449584,"[ 1.49601706e-04 -1.80419131e-03 -5.11527324e-04 -1.00056168e-03
 -1.57001364e+00 -2.48665337e-03]","[ 1.80856335e+00  2.91456357e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
121,1708577566.1716073,"[ 1.50150003e-04 -1.80730694e-03 -5.11527324e-04 -1.00142188e-03
 -1.57001364e+00 -2.48665337e-03]","[ 1.80856335e+00  2.91456357e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
122,1708577566.3216376,"[ 1.50150003e-04 -1.81042257e-03 -5.10911742e-04 -1.00314227e-03
 -1.57001439e+00 -2.48666845e-03]","[ 1.80856335e+00  2.91456357e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
123,1708577566.4345746,"[ 1.50150003e-04 -1.81301893e-03 -5.10911742e-04 -1.00400247e-03
 -1.57001439e+00 -2.48666845e-03]","[ 1.80856335e+00  3.06796152e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
124,1708577566.5613775,"[ 1.50150003e-04 -1.81561529e-03 -5.11527324e-04 -1.00400247e-03
 -1.57001364e+00 -2.48665337e-03]","[ 1.80856335e+00  3.06796152e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
125,1708577566.6760676,"[ 1.50150003e-04 -1.81873092e-03 -5.10911742e-04 -1.00572287e-03
 -1.57001364e+00 -2.48665337e-03]","[ 1.80856335e+00  3.22135948e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
126,1708577566.802458,"[ 1.50150003e-04 -1.82028873e-03 -5.10911742e-04 -1.00572287e-03
 -1.57001364e+00 -2.48665337e-03]","[ 1.80856335e+00  3.22135948e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
127,1708577566.9231234,"[ 1.50150003e-04 -1.82288509e-03 -5.10911742e-04 -1.00744326e-03
 -1.57001364e+00 -2.48665337e-03]","[ 1.80856335e+00  3.22135948e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
128,1708577567.0439742,"[ 1.50150003e-04 -1.82548145e-03 -5.10911742e-04 -1.00830346e-03
 -1.57001364e+00 -2.48817180e-03]","[ 1.80856335e+00  3.22135948e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
129,1708577567.1455426,"[ 1.50150003e-04 -1.82859707e-03 -5.10911742e-04 -1.00916366e-03
 -1.57001364e+00 -2.48817180e-03]","[ 1.80856335e+00  3.22135948e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
130,1708577567.279211,"[ 1.50150003e-04 -1.83119343e-03 -5.10296159e-04 -1.01088405e-03
 -1.57001364e+00 -2.48817180e-03]","[ 1.80856335e+00  3.37475762e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
131,1708577567.3858147,"[ 1.50150003e-04 -1.83534760e-03 -5.10296159e-04 -1.01174425e-03
 -1.57001289e+00 -2.48815672e-03]","[ 1.80702937e+00  3.22135948e-02 -4.75534052e-02 -1.42660215e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
