idx,tactile_timestamp,arm_joint_pos,hand_curr_joint_pos,hand_target_joint_pos
81,1708577297.2160234,"[ 1.98749268e-03  4.58336757e-03  3.18996931e-03  6.91447766e-04
 -1.56902366e+00 -1.96880664e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
82,1708577297.3658495,"[ 1.98749268e-03  4.57973267e-03  3.18996931e-03  6.91447766e-04
 -1.56901537e+00 -1.96864076e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
83,1708577297.51448,"[ 1.98749268e-03  4.57609777e-03  3.18935373e-03  6.91447766e-04
 -1.56901009e+00 -1.96853521e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
84,1708577297.6545715,"[ 1.98749268e-03  4.57246287e-03  3.18996931e-03  6.91447766e-04
 -1.56900406e+00 -1.96841457e-03]","[ 1.80089343e+00  2.60776728e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
85,1708577297.7856777,"[ 1.98749268e-03  4.56934724e-03  3.18996931e-03  6.91447766e-04
 -1.56900104e+00 -1.96835425e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
86,1708577297.8890588,"[ 1.98749268e-03  4.56467379e-03  3.18996931e-03  6.91447766e-04
 -1.56899652e+00 -1.96826377e-03]","[ 1.80089343e+00  2.91456357e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
87,1708577298.0071712,"[ 1.98749268e-03  4.56207744e-03  3.18935373e-03  6.91447766e-04
 -1.56899275e+00 -1.96818837e-03]","[ 1.80089343e+00  2.91456357e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
88,1708577298.1547425,"[ 1.98804098e-03  4.55584618e-03  3.18996931e-03  6.91447766e-04
 -1.56898445e+00 -1.96802250e-03]","[ 1.80089343e+00  3.06796152e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
89,1708577298.303746,"[ 1.98749268e-03  4.55221128e-03  3.18996931e-03  6.91447766e-04
 -1.56897918e+00 -1.96791694e-03]","[ 1.79935944e+00  3.06796152e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
90,1708577298.4289532,"[ 1.98749268e-03  4.54598002e-03  3.18935373e-03  6.91447766e-04
 -1.56896787e+00 -1.96769075e-03]","[ 1.80089343e+00  3.06796152e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
91,1708577298.5862544,"[ 1.98749268e-03  4.54078730e-03  3.18996931e-03  6.91447766e-04
 -1.56895128e+00 -1.96887743e-03]","[ 1.80089343e+00  3.06796152e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
92,1708577298.7756343,"[ 1.98749268e-03  4.53715240e-03  3.18996931e-03  6.91447766e-04
 -1.56893318e+00 -1.96851552e-03]","[ 1.80089343e+00  3.22135948e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
93,1708577298.9539754,"[ 1.98804098e-03  4.53351750e-03  3.18996931e-03  6.91447766e-04
 -1.56892187e+00 -1.96828932e-03]","[ 1.80089343e+00  3.06796152e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
94,1708577299.1384532,"[ 1.98749268e-03  4.52884406e-03  3.18935373e-03  6.91447766e-04
 -1.56890529e+00 -1.96795757e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
95,1708577299.4253533,"[ 1.98804098e-03  4.52468989e-03  3.18935373e-03  6.90587568e-04
 -1.56888870e+00 -1.96762582e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
96,1708577299.5715506,"[ 1.98804098e-03  4.52261280e-03  3.18996931e-03  6.90587568e-04
 -1.56887588e+00 -1.96736947e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
97,1708577299.7003424,"[ 1.98804098e-03  4.52053571e-03  3.18935373e-03  6.90587568e-04
 -1.56886683e+00 -1.96718851e-03]","[ 1.80089343e+00  2.60776728e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
98,1708577299.7973356,"[ 1.98804098e-03  4.51845863e-03  3.18935373e-03  6.90587568e-04
 -1.56885778e+00 -1.96700755e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
99,1708577299.95354,"[ 1.98804098e-03  4.51638154e-03  3.18935373e-03  6.90587568e-04
 -1.56885326e+00 -1.96843551e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
100,1708577300.0585508,"[ 1.98804098e-03  4.51482373e-03  3.18996931e-03  6.90587568e-04
 -1.56884874e+00 -1.96834503e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
101,1708577300.1560168,"[ 1.98804098e-03  4.51222737e-03  3.18935373e-03  6.90587568e-04
 -1.56884270e+00 -1.96822440e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
102,1708577300.2897239,"[ 1.98804098e-03  4.50911174e-03  3.18935373e-03  6.90587568e-04
 -1.56883667e+00 -1.96810376e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
103,1708577300.4360533,"[ 1.98804098e-03  4.50599611e-03  3.18935373e-03  6.90587568e-04
 -1.56882913e+00 -1.96795296e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
104,1708577300.5855262,"[ 1.98804098e-03  4.50339975e-03  3.18935373e-03  6.90587568e-04
 -1.56882386e+00 -1.96784741e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.47262156e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
105,1708577300.7138267,"[ 1.98804098e-03  4.49976485e-03  3.18996931e-03  6.90587568e-04
 -1.56881858e+00 -1.96774185e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
106,1708577300.8436232,"[ 1.98804098e-03  4.49509141e-03  3.18935373e-03  6.90587568e-04
 -1.56881028e+00 -1.96757597e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.47262156e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
107,1708577300.9961927,"[ 1.98804098e-03  4.49249505e-03  3.18935373e-03  6.90587568e-04
 -1.56880501e+00 -1.96747041e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
108,1708577301.1141815,"[ 1.98804098e-03  4.48834088e-03  3.18996931e-03  6.89727370e-04
 -1.56879445e+00 -1.96725930e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
109,1708577301.3890672,"[ 1.98804098e-03  4.48522525e-03  3.18996931e-03  6.90587568e-04
 -1.56878691e+00 -1.96710850e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
110,1708577301.4814012,"[ 1.98804098e-03  4.48210962e-03  3.18996931e-03  6.90587568e-04
 -1.56878314e+00 -1.96703311e-03]","[ 1.80089343e+00  2.60776728e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
111,1708577301.6303103,"[ 1.98804098e-03  4.48003254e-03  3.18935373e-03  6.90587568e-04
 -1.56878012e+00 -1.96849122e-03]","[ 1.80089343e+00  2.91456357e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
112,1708577301.7643373,"[ 1.98804098e-03  4.47743618e-03  3.18935373e-03  6.89727370e-04
 -1.56877560e+00 -1.96840075e-03]","[ 1.79935944e+00  2.91456357e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
113,1708577301.8974042,"[ 1.98804098e-03  4.47535909e-03  3.18996931e-03  6.89727370e-04
 -1.56877258e+00 -1.96834043e-03]","[ 1.80089343e+00  2.76116543e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
114,1708577302.0226321,"[ 1.98804098e-03  4.47172419e-03  3.18996931e-03  6.89727370e-04
 -1.56876580e+00 -1.96820471e-03]","[ 1.80089343e+00  2.60776728e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
115,1708577302.2674944,"[ 1.98804098e-03  4.46912783e-03  3.18996931e-03  6.89727370e-04
 -1.56876127e+00 -1.96811423e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
116,1708577302.3745291,"[ 1.98804098e-03  4.46601221e-03  3.18996931e-03  6.89727370e-04
 -1.56875750e+00 -1.96803883e-03]","[ 1.80089343e+00  2.45436933e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
117,1708577302.5127802,"[ 1.98804098e-03  4.46341585e-03  3.19058489e-03  6.89727370e-04
 -1.56875223e+00 -1.96793328e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57539833e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
118,1708577302.6551108,"[ 1.98858928e-03  4.46030022e-03  3.18996931e-03  6.89727370e-04
 -1.56874846e+00 -1.96785788e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
119,1708577302.7562966,"[ 1.98858928e-03  4.45874240e-03  3.18996931e-03  6.89727370e-04
 -1.56874469e+00 -1.96778248e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
120,1708577302.8610651,"[ 1.98858928e-03  4.45614605e-03  3.19058489e-03  6.88867172e-04
 -1.56874092e+00 -1.96770708e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57539833e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
121,1708577302.9942017,"[ 1.98858928e-03  4.45303042e-03  3.18996931e-03  6.88867172e-04
 -1.56873564e+00 -1.96760152e-03]","[ 1.80089343e+00  2.30097119e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -6.13592332e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
122,1708577303.1129267,"[ 1.98858928e-03  4.44939552e-03  3.19058489e-03  6.88867172e-04
 -1.56872885e+00 -1.96746581e-03]","[ 1.80089343e+00  1.99417509e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
123,1708577303.266853,"[ 1.98858928e-03  4.44627989e-03  3.18996931e-03  6.88867172e-04
 -1.56872131e+00 -1.96731501e-03]","[ 1.80089343e+00  1.84077695e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
124,1708577303.4221141,"[ 1.98858928e-03  4.44368353e-03  3.19058489e-03  6.88867172e-04
 -1.56871604e+00 -1.96720945e-03]","[ 1.80089343e+00  1.84077695e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
125,1708577303.5749762,"[ 1.98858928e-03  4.44108717e-03  3.19058489e-03  6.88867172e-04
 -1.56871076e+00 -1.96862233e-03]","[ 1.80089343e+00  1.84077695e-02 -4.90873866e-02 -1.45728171e-01
  3.22135948e-02  0.00000000e+00  4.60194238e-03  1.53398083e-03
  3.83495204e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57386434e+00 -7.66990380e-03  4.37184513e-01 -3.39009762e-01]","[ 1.79180637  0.02801483 -0.06475065 -0.15892083  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56874203 -0.010672    0.41290694 -0.36121452]"
